time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-03-19T17:32:21.100Z,34.0261667,-116.859,15.83,1.48,ml,44,44,0.04347,0.22,ci,ci38276671,2019-03-19T17:48:14.041Z,"11km N of Banning, CA",earthquake,0.25,0.61,0.163,28,reviewed,ci,ci
2019-03-19T17:25:02.630Z,38.8308334,-122.8475037,1.6,0.76,md,9,100,0.008021,0.01,nc,nc73154271,2019-03-19T17:26:41.039Z,"10km NW of The Geysers, CA",earthquake,0.39,0.89,0.23,2,automatic,nc,nc
2019-03-19T17:24:52.528Z,61.4346,-150.0959,37.1,1.5,ml,,,,0.49,ak,ak0193la6ozc,2019-04-15T05:46:36.776Z,"12km SW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T17:22:23.180Z,51.7945,-178.8196667,10.34,0.17,ml,5,145,0.02619,0.07,av,av61950066,2019-05-16T04:00:34.990Z,"47km WSW of Tanaga Volcano, Alaska",earthquake,0.79,0.59,0.225,5,reviewed,av,av
2019-03-19T17:13:30.880Z,33.3308333,-116.1828333,10.65,0.98,ml,39,80,0.1501,0.19,ci,ci38276639,2019-03-19T18:21:49.205Z,"17km SSW of Oasis, CA",earthquake,0.26,0.6,0.175,12,reviewed,ci,ci
2019-03-19T17:07:05.634Z,66.3042,-157.1598,6.6,1.8,ml,,,,0.73,ak,ak0193la2y8z,2019-04-15T05:47:17.443Z,"68km S of Kobuk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T17:05:54.240Z,19.6011667,-155.2301667,23.84,1.7,md,54,73,0.1466,0.14,hv,hv70872832,2019-03-21T01:12:16.360Z,"13km WNW of Mountain View, Hawaii",earthquake,0.35,0.87,0.068,22,reviewed,hv,hv
2019-03-19T17:05:12.810Z,19.058,-155.4161667,34.98,1.79,md,22,250,0.1062,0.08,hv,hv70872827,2019-03-19T18:09:41.790Z,"17km SSE of Pahala, Hawaii",earthquake,1.18,1.26,0.042,11,reviewed,hv,hv
2019-03-19T16:58:15.293Z,51.4767,-178.3439,53.2,2.4,ml,,,,0.33,ak,ak0193l9sgw2,2019-04-15T05:46:36.202Z,"47km SSW of Tanaga Volcano, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2019-03-19T16:57:46.330Z,66.3197,-157.1493,1.2,1.4,ml,,,,0.8,ak,ak0193l9sbl5,2019-04-15T05:47:16.777Z,"66km S of Kobuk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T16:57:09.330Z,33.4961667,-116.7873333,5.93,0.31,ml,13,95,0.08071,0.07,ci,ci38276607,2019-03-19T17:59:31.426Z,"9km NE of Aguanga, CA",earthquake,0.22,0.61,0.08,6,reviewed,ci,ci
2019-03-19T16:50:03.538Z,65.2268,-162.8374,6.8,1.1,ml,,,,0.73,ak,ak0193l9qq9t,2019-04-15T05:47:16.184Z,"146km NE of Nome, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-03-19T16:40:20.642Z,52.9806,-168.0944,29,2.3,ml,,,,0.53,ak,ak0193l9omfl,2019-04-15T05:46:34.967Z,"52km E of Nikolski, Alaska",earthquake,,3.4,,,reviewed,ak,ak
2019-03-19T16:40:01.919Z,63.0726,-150.9841,125.9,1.5,ml,,,,0.44,ak,ak0193l9ol52,2019-04-15T05:46:35.530Z,"94km NNW of Talkeetna, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-03-19T16:38:04.750Z,36.108,-97.84666667,5.1,2.51,ml,94,35,0,0.17,ok,ok2019flyr,2019-06-06T18:54:03.040Z,"4km E of Hennessey, Oklahoma",earthquake,,0.4,0.19,36,reviewed,ok,ok
2019-03-19T16:34:49.750Z,37.6416667,-118.9361667,4.76,0.4,md,16,68,0.0245,0.06,nc,nc73154251,2019-03-19T17:27:53.708Z,"4km E of Mammoth Lakes, CA",earthquake,0.28,0.39,0.285,15,reviewed,nc,nc
2019-03-19T16:32:41.760Z,37.6376667,-118.936,4.72,0.42,md,14,76,0.02787,0.05,nc,nc73154256,2019-03-19T18:19:02.918Z,"4km E of Mammoth Lakes, CA",earthquake,0.46,0.79,0.212,13,reviewed,nc,nc
2019-03-19T16:29:45.499Z,39.9301,-120.0548,7.9,0.3,ml,4,190.37,0.177,0.1775,nn,nn00680576,2019-03-21T20:09:58.299Z,"28km NNW of Cold Springs, Nevada",earthquake,,9.1,0.27,2,reviewed,nn,nn
2019-03-19T16:27:27.430Z,40.3786667,-124.808,13.31,2.82,md,55,250,0.367,0.12,nc,nc73154246,2019-03-20T04:26:02.163Z,"45km W of Petrolia, CA",earthquake,0.64,0.64,0.162,54,reviewed,nc,nc
2019-03-19T16:26:32.047Z,61.4558,-149.9882,42.6,1.1,ml,,,,0.35,ak,ak0193l9ln8r,2019-04-15T05:46:34.292Z,"7km SSW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T16:25:26.991Z,51.2734,-178.4132,35,4.1,mb,,140,0.537,0.78,us,us1000jipi,2019-06-06T18:54:03.040Z,"48km E of Amatignak Island, Alaska",earthquake,5.9,2,0.075,48,reviewed,us,us
2019-03-19T16:23:19.270Z,-22.703,-66.3148,251.73,4.6,mb,,94,1.737,0.54,us,us1000jil9,2019-06-06T18:54:03.040Z,"63km W of Abra Pampa, Argentina",earthquake,10.8,10.9,0.207,7,reviewed,us,us
2019-03-19T16:20:41.270Z,36.0743333,-117.6761667,1.87,0.52,ml,8,137,0.08727,0.11,ci,ci38276535,2019-03-19T17:48:45.993Z,"25km E of Coso Junction, CA",earthquake,0.32,0.43,0.289,3,reviewed,ci,ci
2019-03-19T16:03:21.710Z,51.0169,157.8709,37,4.2,mb,,125,2.066,0.65,us,us2000k60g,2019-06-06T18:54:03.040Z,"108km ESE of Ozernovskiy, Russia",earthquake,10.7,8.8,0.127,17,reviewed,us,us
2019-03-19T16:02:42.710Z,53.8268333,-167.0991667,11.69,0.64,ml,4,342,0.0958,0.04,av,av70825664,2019-05-16T04:00:29.690Z,"37km W of Unalaska, Alaska",earthquake,3.12,1.19,0.203,4,reviewed,av,av
2019-03-19T15:58:32.550Z,43.222,-111.2673333,6.9,2.22,ml,7,199,0.351,0.17,mb,mb80338174,2019-03-19T17:18:41.240Z,"39km W of Hoback, Wyoming",earthquake,0.93,6.93,0.22,13,reviewed,mb,mb
2019-03-19T15:54:19.424Z,66.3199,-157.1461,10.6,2.2,ml,,,,0.71,ak,ak0193l966ra,2019-06-06T18:54:02.040Z,"66km S of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-19T15:51:08.600Z,54.8309,126.2316,13,4.2,mb,,120,6.56,0.43,us,us2000k60f,2019-06-06T18:54:02.040Z,"103km ESE of Tynda, Russia",earthquake,8.3,5.7,0.146,13,reviewed,us,us
2019-03-19T15:50:57.381Z,61.3709,-146.8679,5.2,1.7,ml,,,,0.79,ak,ak0193l95esf,2019-04-15T05:46:32.740Z,"38km NW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-19T15:50:12.370Z,38.8021667,-122.7815,-0.85,1.94,md,42,35,0.01028,0.06,nc,nc73154241,2019-03-19T22:14:02.953Z,"4km NW of The Geysers, CA",earthquake,0.1,0.34,0.249,15,reviewed,nc,nc
2019-03-19T15:47:08.500Z,-5.4812,146.9549,204.75,4.4,mb,,58,3.439,0.57,us,us2000k60e,2019-06-06T18:54:02.040Z,"131km ESE of Madang, Papua New Guinea",earthquake,10.7,5,0.11,24,reviewed,us,us
2019-03-19T15:40:16.320Z,36.0705,-117.6843333,2.69,0.63,ml,9,116,0.07965,0.07,ci,ci38276463,2019-03-19T17:49:37.952Z,"24km E of Coso Junction, CA",earthquake,0.17,1.3,0.03,4,reviewed,ci,ci
2019-03-19T15:39:27.940Z,48.2961666666667,-122.0725,11.53,2.86,ml,28,109,,0.2,uw,uw61514537,2019-06-06T18:54:02.040Z,"8km NE of Bryant, Washington",earthquake,0.42,0.33,0.105733030476506,22,reviewed,uw,uw
2019-03-19T15:38:03.740Z,43.2338333,-111.2716667,6.01,2.03,ml,9,198,0.344,0.28,mb,mb80338164,2019-03-19T20:25:05.310Z,"39km W of Hoback, Wyoming",earthquake,1.65,4.41,0.21,12,reviewed,mb,mb
2019-03-19T15:37:17.433Z,38.7994,-117.8962,4.8,0.8,ml,7,180,0.419,0.1159,nn,nn00680374,2019-03-19T17:57:24.882Z,"8km SSE of Gabbs, Nevada",earthquake,,3.3,0.03,2,reviewed,nn,nn
2019-03-19T15:36:06.936Z,38.7585,-117.9091,13,1.1,ml,7,183.73,0.379,0.1607,nn,nn00680499,2019-03-20T19:53:47.039Z,"12km S of Gabbs, Nevada",earthquake,,14,0.17,2,reviewed,nn,nn
2019-03-19T15:18:39.136Z,60.0029,-139.4553,0,1.7,ml,,,,0.42,ak,ak0193l8yini,2019-04-15T05:46:32.140Z,"53km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-03-19T15:15:21.700Z,36.0646667,-117.6891667,1.11,1.24,ml,22,41,0.07317,0.12,ci,ci38276383,2019-03-19T21:45:05.684Z,"23km E of Coso Junction, CA",earthquake,0.15,0.27,0.198,14,reviewed,ci,ci
2019-03-19T15:11:07.960Z,36.0706667,-117.6796667,2.01,0.3,ml,12,75,0.08288,0.11,ci,ci38276375,2019-03-19T15:57:15.222Z,"24km E of Coso Junction, CA",earthquake,0.19,0.3,0.11,3,reviewed,ci,ci
2019-03-19T15:08:07.612Z,60.9207,-145.181,14.7,1.7,ml,,,,0.64,ak,ak0193l8wauo,2019-04-15T05:46:31.283Z,"52km NE of Cordova, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-19T15:06:04.320Z,43.1251667,-110.853,5.97,1.33,ml,6,140,0.342,0.21,mb,mb80338159,2019-03-19T20:50:02.380Z,"18km SSW of Hoback, Wyoming",earthquake,1.07,13.68,0.242,7,reviewed,mb,mb
2019-03-19T15:06:00.438Z,58.5213,-152.4783,44.2,1.6,ml,,,,0.48,ak,ak0193l8vux7,2019-04-15T05:47:14.938Z,"81km N of Kodiak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2019-03-19T15:01:54.473Z,38.0759,-118.0622,2.5,1.1,ml,8,152.03,0.364,0.091,nn,nn00680498,2019-03-20T18:49:14.167Z,"70km SE of Hawthorne, Nevada",earthquake,,5.9,0.98,3,reviewed,nn,nn
2019-03-19T14:57:37.270Z,36.0693333,-117.6811667,1.1,1.61,ml,30,34,0.08114,0.14,ci,ci38276351,2019-03-19T21:42:18.917Z,"24km E of Coso Junction, CA",earthquake,0.15,0.25,0.115,24,reviewed,ci,ci
2019-03-19T14:57:19.084Z,39.436,-119.9412,10.1,-0.1,ml,4,196.92,0.172,0.1185,nn,nn00680497,2019-03-20T18:27:39.248Z,"8km S of Mogul, Nevada",earthquake,,14.9,0.07,2,reviewed,nn,nn
2019-03-19T14:56:37.490Z,36.0698333,-117.6795,1.44,1,ml,20,60,0.08254,0.14,ci,ci38276343,2019-03-19T21:39:18.000Z,"24km E of Coso Junction, CA",earthquake,0.18,0.29,0.068,13,reviewed,ci,ci
2019-03-19T14:53:25.640Z,35.8478333,-90.0133333,4.25,1.68,md,12,108,0.038,0.19,nm,nm60236072,2019-03-19T17:44:41.650Z,"12km SW of Blytheville, Arkansas",earthquake,0.47,0.63,0.03,6,reviewed,nm,nm
2019-03-19T14:52:06.477Z,69.4611,-144.3192,2.4,1.6,ml,,,,0.64,ak,ak0193l8kapz,2019-04-15T05:47:14.349Z,"79km SSW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-03-19T14:45:05.578Z,39.9299,-120.0449,0,1.1,ml,5,216.64,0.25,0.1529,nn,nn00680496,2019-03-21T19:54:31.050Z,"28km NNW of Cold Springs, Nevada",earthquake,,0,0.44,4,reviewed,nn,nn
2019-03-19T14:43:32.588Z,69.1191,-144.6509,10.3,1.4,ml,,,,0.62,ak,ak0193l8ifai,2019-04-15T05:47:13.730Z,"116km NNE of Arctic Village, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-03-19T14:35:26.480Z,2.4277,128.5583,63.17,4.9,mb,,111,2.03,0.67,us,us1000jijt,2019-06-06T18:54:02.040Z,"98km NE of Tobelo, Indonesia",earthquake,8.4,5.8,0.072,61,reviewed,us,us
2019-03-19T14:35:07.320Z,40.8711667,-121.1626667,6.74,1.74,md,15,237,0.1462,0.09,nc,nc73154226,2019-03-19T20:25:03.487Z,"28km ESE of Fall River Mills, CA",earthquake,0.95,1.96,0.315,11,reviewed,nc,nc
2019-03-19T14:25:54.260Z,37.6703333,-118.9145,1.89,0.17,md,10,186,0.01043,0.07,nc,nc73154221,2019-03-19T17:57:04.485Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.69,0.62,0.231,9,reviewed,nc,nc
2019-03-19T14:24:58.838Z,66.3065,-157.198,5.7,2,ml,,,,0.55,ak,ak0193l8eepn,2019-04-15T05:47:13.104Z,"68km SSW of Kobuk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T14:23:55.380Z,36.0711667,-117.6791667,1.92,0.59,ml,14,75,0.08349,0.08,ci,ci38276287,2019-03-19T21:36:25.601Z,"24km E of Coso Junction, CA",earthquake,0.15,0.24,0.107,6,reviewed,ci,ci
2019-03-19T14:20:14.480Z,39.3886667,-111.892,11.52,1.14,md,8,118,0.132,0.15,uu,uu60317132,2019-03-19T15:41:08.400Z,"25km WNW of Manti, Utah",earthquake,1.01,3.17,0.163,6,reviewed,uu,uu
2019-03-19T14:17:48.610Z,39.0485,-110.9531667,2.71,1.25,ml,11,154,0.2146,0.05,uu,uu60317127,2019-03-19T15:37:30.480Z,"16km ESE of Ferron, Utah",earthquake,0.37,31.61,0.071,3,reviewed,uu,uu
2019-03-19T13:59:14.300Z,37.658,-118.908,2.62,1.14,md,20,70,0.003592,0.05,nc,nc73154216,2019-03-19T19:58:03.172Z,"7km ENE of Mammoth Lakes, CA",earthquake,0.25,0.42,0.213,17,reviewed,nc,nc
2019-03-19T13:55:27.760Z,18.0006,-67.0575,8,1.54,md,3,165,0.0339,0.32,pr,pr2019078014,2019-03-19T16:32:34.365Z,"3km NNW of La Parguera, Puerto Rico",earthquake,2.64,3.53,0.04,3,reviewed,pr,pr
2019-03-19T13:49:16.280Z,36.445,-89.5366667,10.27,1.28,md,14,160,0.069,0.04,nm,nm60236037,2019-03-19T15:13:00.810Z,"9km NW of Tiptonville, Tennessee",earthquake,0.5,0.67,0.132,9,reviewed,nm,nm
2019-03-19T13:48:20.371Z,69.1395,-144.5949,10,1.3,ml,,,,0.56,ak,ak0193l7y1bp,2019-04-15T05:47:12.476Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-03-19T13:45:15.659Z,64.3243,-148.1626,16.5,1.1,ml,,,,0.59,ak,ak0193l7xdsr,2019-04-15T05:46:30.527Z,"53km ESE of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-03-19T13:43:56.110Z,37.4798333,-118.8176667,2.85,0.42,md,8,330,0.1104,0.02,nc,nc73154211,2019-03-19T17:34:02.349Z,"15km SW of Toms Place, CA",earthquake,0.97,2.06,0.043,7,reviewed,nc,nc
2019-03-19T13:43:16.940Z,40.8636667,-122.1298333,17.34,1.67,md,23,49,0.09848,0.11,nc,nc73154206,2019-03-20T20:28:04.023Z,"17km WNW of Round Mountain, CA",earthquake,0.27,0.7,0.161,22,reviewed,nc,nc
2019-03-19T13:41:38.840Z,35.98483333,-96.81583333,5.78,2.25,ml,92,44,0,0.27,ok,ok2019flsu,2019-06-05T18:19:27.918Z,"4km W of Cushing, Oklahoma",earthquake,,0.4,0.19,28,reviewed,ok,ok
2019-03-19T13:40:35.500Z,33.6011667,-116.8115,12.77,0.45,ml,16,101,0.04026,0.1,ci,ci38276183,2019-03-19T21:34:38.106Z,"14km WNW of Anza, CA",earthquake,0.29,0.52,0.159,11,reviewed,ci,ci
2019-03-19T13:39:18.550Z,33.6021667,-116.8095,12.98,0.58,ml,17,90,0.03882,0.09,ci,ci38276175,2019-03-19T21:29:19.198Z,"14km WNW of Anza, CA",earthquake,0.24,0.4,0.128,9,reviewed,ci,ci
2019-03-19T13:38:40.250Z,43.68,-110.9291667,1.99,0.83,ml,4,182,0.082,0.09,mb,mb80338154,2019-03-19T20:43:56.940Z,"15km ESE of Driggs, Idaho",earthquake,2.42,6.8,0.216,5,reviewed,mb,mb
2019-03-19T13:37:55.660Z,19.3405,-155.1426667,6.09,2.46,ml,38,105,0.04619,0.11,hv,hv70872632,2019-06-06T18:54:02.040Z,"14km SE of Volcano, Hawaii",earthquake,0.34,0.68,0.192,33,reviewed,hv,hv
2019-03-19T13:36:35.892Z,69.5777,-144.857,8.5,1.4,ml,,,,0.5,ak,ak0193l7vhxh,2019-04-15T05:47:11.902Z,"77km SW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2019-03-19T13:34:58.930Z,51.9798333,-175.977,1.34,-0.11,ml,3,310,0.08009,0.13,av,av70825659,2019-04-25T05:43:50.950Z,"48km ENE of Adak, Alaska",earthquake,1.08,31.61,0.167,2,reviewed,av,av
2019-03-19T13:29:29.260Z,-11.5427,166.867,161.22,4.4,mb,,102,7.118,0.55,us,us2000k60c,2019-06-06T18:54:02.040Z,"145km SE of Lata, Solomon Islands",earthquake,13.5,9.7,0.086,39,reviewed,us,us
2019-03-19T13:26:42.790Z,58.2463333,-155.1646667,4.22,-1.21,ml,4,202,0.01159,0.1,av,av70825654,2019-05-16T04:00:24.370Z,"100km ESE of King Salmon, Alaska",earthquake,1.42,1.29,0.158,3,reviewed,av,av
2019-03-19T13:23:50.366Z,37.979,-118.0723,0,,,8,120.13,0.436,0.1322,nn,nn00680495,2019-03-22T00:45:54.594Z,"72km NNE of Dixon Lane-Meadow Creek, California",earthquake,3.95,,,,reviewed,nn,nn
2019-03-19T13:19:10.840Z,58.3281667,-154.9255,0.1,-0.06,ml,6,189,0.0794,0.14,av,av70825649,2019-05-16T04:00:19.030Z,"104km NNW of Larsen Bay, Alaska",earthquake,1.28,2.67,0.153,6,reviewed,av,av
2019-03-19T13:18:40.010Z,33.8848333,-116.9486667,14.91,0.84,ml,31,154,0.1359,0.11,ci,ci38276151,2019-03-19T21:20:58.916Z,"6km SSE of Beaumont, CA",earthquake,0.22,0.32,0.097,18,reviewed,ci,ci
2019-03-19T13:09:58.470Z,38.3366,-118.2868,8,0,ml,4,196.68,0.072,0.0425,nn,nn00680494,2019-03-20T17:53:28.367Z,"36km SE of Hawthorne, Nevada",earthquake,,14.7,0,1,reviewed,nn,nn
2019-03-19T13:08:26.016Z,37.0108,-116.352,6,-0.4,ml,6,115.34,0.047,0.0627,nn,nn00680493,2019-03-20T17:50:17.779Z,"38km ENE of Beatty, Nevada",earthquake,,10.3,1.03,3,reviewed,nn,nn
2019-03-19T12:56:33.700Z,36.068,-117.6833333,1.07,0.72,ml,17,74,0.07894,0.13,ci,ci38276111,2019-03-19T15:46:22.401Z,"24km E of Coso Junction, CA",earthquake,0.17,0.34,0.115,7,reviewed,ci,ci
2019-03-19T12:49:07.890Z,61.3231,-150.1099,41.5,1.3,ml,,,,0.51,ak,ak0193l7csfo,2019-04-15T05:46:29.027Z,"16km NW of Anchorage, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-03-19T12:47:45.473Z,69.5358,-144.736,6.9,1.6,ml,,,,0.52,ak,ak0193l7cgkb,2019-04-15T05:46:29.747Z,"79km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-19T12:44:16.480Z,17.9806,-67.1963,8,2.29,md,7,233,0.0905,0.23,pr,pr2019078013,2019-03-20T03:22:45.198Z,"1km WNW of Pole Ojea, Puerto Rico",earthquake,1.15,2.91,0.51,5,reviewed,pr,pr
2019-03-19T12:40:57.148Z,66.2491,-157.1372,2.5,1.2,ml,,,,0.75,ak,ak0193l7aytu,2019-04-15T05:47:11.286Z,"74km S of Kobuk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T12:39:48.587Z,63.3322,-151.0419,16.6,0.9,ml,,,,0.68,ak,ak0193l7aqg3,2019-04-15T05:46:28.358Z,"104km W of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-19T12:34:14.860Z,43.2285,-111.3131667,2.28,1.91,ml,9,202,0.368,0.21,mb,mb80338144,2019-03-19T20:32:43.480Z,"43km W of Hoback, Wyoming",earthquake,1.28,4.07,0.117,13,reviewed,mb,mb
2019-03-19T12:33:21.940Z,17.9923,-67.1883,7,2.16,md,5,226,0.08,0.19,pr,pr2019078012,2019-03-19T15:58:59.367Z,"1km N of Pole Ojea, Puerto Rico",earthquake,1.2,0.37,0.25,4,reviewed,pr,pr
2019-03-19T12:32:24.655Z,-31.9654,-178.18,10,4.8,mb,,127,6.287,0.88,us,us1000jihm,2019-06-06T18:54:02.040Z,"90km SE of L'Esperance Rock, New Zealand",earthquake,11,1.8,0.079,50,reviewed,us,us
2019-03-19T12:30:53.828Z,37.3087,-117.4905,4.6,1.2,ml,18,121.25,0.145,0.19,nn,nn00680368,2019-03-19T17:51:14.250Z,"49km SSW of Goldfield, Nevada",earthquake,,2.2,0.3,8,reviewed,nn,nn
2019-03-19T12:26:07.460Z,38.8341675,-122.8113327,2.48,0.56,md,8,96,0.0108,0.02,nc,nc73154196,2019-03-19T13:53:02.082Z,"8km W of Cobb, CA",earthquake,0.46,1.02,,1,automatic,nc,nc
2019-03-19T12:22:46.790Z,58.2963333,-154.984,3.41,-0.29,ml,6,195,0.04182,0.17,av,av70825639,2019-05-16T04:00:13.690Z,"103km NW of Larsen Bay, Alaska",earthquake,0.74,0.92,0.192,6,reviewed,av,av
2019-03-19T12:19:51.683Z,61.501,-149.9149,36.4,1.9,ml,,,,0.55,ak,ak0193l76gbo,2019-04-15T05:46:27.421Z,"3km SE of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2019-03-19T12:16:40.875Z,58.408,-137.5361,0,2.1,ml,,,,0.88,ak,ak0193l75tat,2019-04-15T05:46:26.811Z,"105km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-03-19T12:14:10.010Z,37.6768333,-122.5116667,11.62,1,md,21,167,0.0492,0.03,nc,nc73154191,2019-03-19T23:14:39.228Z,"4km WSW of Daly City, CA",earthquake,0.39,0.49,0.214,14,reviewed,nc,nc
2019-03-19T12:11:37.748Z,36.4188,71.2126,113.26,4.2,mb,,72,0.871,0.63,us,us1000jihh,2019-06-06T18:54:02.040Z,"41km SW of Ashkasham, Afghanistan",earthquake,6.6,6.1,0.089,35,reviewed,us,us
2019-03-19T12:10:17.310Z,61.4014,-150.1148,42.6,1.3,ml,,,,0.5,ak,ak0193l74g9v,2019-04-15T05:47:10.660Z,"15km SSW of Big Lake, Alaska",earthquake,,1,,,reviewed,ak,ak
2019-03-19T12:07:14.690Z,58.2988333,-154.9905,4.46,-0.33,ml,6,193,0.06544,0.16,av,av70825634,2019-05-16T04:00:08.350Z,"103km NW of Larsen Bay, Alaska",earthquake,0.74,1.34,0.174,6,reviewed,av,av
2019-03-19T11:57:37.340Z,19.3141667,-155.2171667,7.24,1.99,ml,45,85,0.03352,0.12,hv,hv70872587,2019-03-19T17:50:44.150Z,"13km S of Volcano, Hawaii",earthquake,0.27,0.57,0.225,9,reviewed,hv,hv
2019-03-19T11:56:56.630Z,33.485,-116.7916667,3.97,0.47,ml,25,71,0.02825,0.12,ci,ci38276007,2019-03-19T21:13:37.604Z,"8km NE of Aguanga, CA",earthquake,0.15,0.34,0.094,15,reviewed,ci,ci
2019-03-19T11:55:27.460Z,33.498,-116.7948333,4.09,-0.05,ml,15,109,0.01506,0.1,ci,ci38276015,2019-03-19T15:37:59.518Z,"9km NE of Aguanga, CA",earthquake,0.23,0.29,0.141,3,reviewed,ci,ci
2019-03-19T11:43:44.200Z,39.1245,-111.8083333,16.99,2.15,ml,24,58,0.1397,0.2,uu,uu60317117,2019-03-19T15:14:23.350Z,"0km E of Centerfield, Utah",earthquake,0.48,1.17,0.116,6,reviewed,uu,uu
2019-03-19T11:43:35.931Z,53.4687,-164.8312,7.2,2.4,ml,,,,0.37,ak,ak0193l6q4np,2019-04-15T05:46:26.091Z,"96km SE of Akutan, Alaska",earthquake,,2,,,reviewed,ak,ak
2019-03-19T11:42:24.520Z,40.4701667,-121.5171667,2.46,-0.01,md,6,128,0.005991,0.06,nc,nc73154186,2019-03-19T16:40:16.952Z,"13km NNE of Mineral, CA",earthquake,0.85,0.48,0.17,6,reviewed,nc,nc
2019-03-19T11:36:11.050Z,44.3655,-110.6741667,3.29,0.39,md,7,223,0.07623,0.12,uu,uu60317112,2019-03-19T20:51:03.690Z,"16km SE of Old Faithful Geyser, Wyoming",earthquake,1.06,1.39,0.697,3,reviewed,uu,uu
2019-03-19T11:33:27.660Z,38.7981682,-122.7805023,3.3,0.64,md,10,82,0.01507,0.03,nc,nc73154181,2019-03-19T13:27:03.932Z,"3km NW of The Geysers, CA",earthquake,0.4,1.01,0.24,3,automatic,nc,nc
2019-03-19T11:31:17.335Z,61.8519,-151.0202,63.8,1.8,ml,,,,0.48,ak,ak0193l6niny,2019-04-15T05:46:24.537Z,"53km WNW of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-03-19T11:30:36.045Z,64.4524,-146.9049,10.8,0.4,ml,,,,0.57,ak,ak0193l6ncg2,2019-04-15T18:24:57.346Z,"7km S of Salcha, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-03-19T11:30:09.473Z,31.1016,-103.2515,5,2.8,ml,,54,0.191,0.31,us,us1000jigx,2019-06-06T18:54:02.040Z,"42km SSE of Pecos, Texas",earthquake,0.8,1.8,0.091,56,reviewed,us,us
2019-03-19T11:29:01.276Z,62.7756,-150.7031,84.1,1.4,ml,,,,0.62,ak,ak0193l6n236,2019-04-15T05:46:23.807Z,"58km NNW of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-03-19T11:25:17.292Z,38.0846,-118.1013,10.6,1.1,ml,9,163.86,0.351,0.1577,nn,nn00680491,2019-03-21T23:45:57.101Z,"66km SE of Hawthorne, Nevada",earthquake,,11.6,0.74,4,reviewed,nn,nn
2019-03-19T11:25:12.190Z,36.0828333,-117.8393333,1.83,0.74,ml,19,66,0.03688,0.13,ci,ci38275983,2019-03-19T15:43:04.635Z,"11km ENE of Coso Junction, CA",earthquake,0.16,0.21,0.094,5,reviewed,ci,ci
2019-03-19T11:22:51.629Z,38.0588,-118.0648,0,1,ml,5,309.97,0.381,0.1812,nn,nn00680603,2019-03-21T23:42:51.483Z,"71km SE of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-03-19T11:22:04.799Z,62.6357,-150.6575,12,1.2,ml,,,,0.74,ak,ak0193l6lkbu,2019-04-15T05:46:23.026Z,"44km NW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-03-19T11:21:54.220Z,36.0651667,-117.685,1.44,1.45,ml,27,35,0.07629,0.11,ci,ci38275975,2019-03-21T21:01:43.670Z,"24km E of Coso Junction, CA",earthquake,0.15,0.22,0.139,20,reviewed,ci,ci
2019-03-19T11:21:40.377Z,69.4602,-144.2058,0.2,1.5,ml,,,,0.53,ak,ak0193l6lfbp,2019-04-15T05:47:10.060Z,"78km SSW of Kaktovik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
